FECHA,HORA,CANTON,PARROQUIA,ZONA,LATITUD_Y,LONGITUD_X,DIRECCION,TIPO_DE_SINIESTRO,CAUSA_PROBABLE,TIPO_DE_VEHICULO_1,LESIONADOS,FALLECIDOS,FERIADO,ANIO,MES,DIA,DIA_SEMANA,NOMBRE_DIA,HORA_DECIMAL,HORA_NUM,RANGO_HORARIO,TOTAL_VICTIMAS,NUM_ACCIDENTES,RIESGO_PORCENTAJE,NIVEL_RIESGO
2024-05-23,07:09:00,CUENCA,CUENCA,URBANA,-2.91015,-79.02419,ISABELA CATOLICA Y FRANCISCO DE ORELLANA,CHOQUE LATERAL,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",AUTOMÓVIL,0,0,SI,2024,5,23,3,JUEVES,7.15,7,MANANA,0,2,18.18,BAJO
2024-05-31,07:06:00,CUENCA,CUENCA,URBANA,-2.903348,-79.031203,AV AMERICAS Y LEOPOLDO DAVILA,CHOQUE LATERAL,NO CEDER EL DERECHO DE VÍA O PREFERENCIA DE PASO A VEHÍCULOS.,BUS,1,0,NO,2024,5,31,4,VIERNES,7.1,7,MANANA,1,5,45.45,MEDIO
2024-05-22,17:27:00,CUENCA,CUENCA,URBANA,-2.889895,-78.98847,ESPAÑA Y FRANCISCO PIZARRO,CHOQUE POSTERIOR,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",AUTOMÓVIL,1,0,NO,2024,5,22,2,MIERCOLES,17.45,17,TARDE,1,8,72.73,ALTO
2024-05-23,13:53:00,CUENCA,CUENCA,URBANA,-2.898108,-78.972666,24 DE MAYO Y WASHINGTON,CHOQUE LATERAL,"ADELANTAR O REBASAR A OTRO VEHÍCULO EN MOVIMIENTO EN ZONAS O SITIOS PELIGROSOS TALES COMO: CURVAS, PUENTES, TÚNELES, PENDIENTES, ETC.",MOTOCICLETA,2,0,SI,2024,5,23,3,JUEVES,13.883333333333333,13,TARDE,2,2,18.18,BAJO
2024-05-23,21:26:00,CUENCA,CUENCA,URBANA,-2.893258,-78.997433,PIO BRAVO Y MANUEL VEGA,CHOQUE LATERAL,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",AUTOMÓVIL,1,0,SI,2024,5,23,3,JUEVES,21.433333333333334,21,NOCHE,1,2,18.18,BAJO
2024-05-24,16:36:00,CUENCA,NULTI,URBANA,-2.846637,-78.880892,VIA A JADAN Y RED ESTATAL E35 KM 688,CHOQUE LATERAL,"CONDUCE BAJO LA INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTRÓPICAS Y/O MEDICAMENTOS.",AUTOMÓVIL,1,0,SI,2024,5,24,4,VIERNES,16.6,16,TARDE,1,1,9.09,BAJO
2024-05-25,00:29:00,CUENCA,CUENCA,URBANA,-2.913875,-78.996855,PAUCARBAMBA Y 10 DE AGOSTO,PÉRDIDA DE CARRIL,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",AUTOMÓVIL,2,0,SI,2024,5,25,5,SABADO,0.48333333333333334,0,MADRUGADA,2,1,9.09,BAJO
2024-05-24,08:54:00,CUENCA,CUENCA,URBANA,-2.913436,-78.990117,24 DE MAYO Y  DEL PARAISO,ROZAMIENTOS,NO GUARDAR LA DISTANCIA LATERAL MÍNIMA DE SEGURIDAD ENTRE VEHÍCULOS.,VEHÍCULO DEPORTIVO UTILITARIO,0,0,SI,2024,5,24,4,VIERNES,8.9,8,MANANA,0,1,9.09,BAJO
2024-05-25,15:26:00,CUENCA,CUENCA,URBANA,-2.893934,-78.999333,VEGA MUÑOZ Y VARGAS MACHUCA,ATROPELLOS,NO CEDER EL DERECHO DE VÍA O PREFERENCIA DE PASO AL PEATÓN.,NO IDENTIFICADO,1,0,SI,2024,5,25,5,SABADO,15.433333333333334,15,TARDE,1,1,9.09,BAJO
2024-05-25,16:24:00,CUENCA,VALLE,RURAL,-2.922892,-78.974115,27 DE OCTUBRE Y SN,CHOQUE FRONTAL,"CONDUCE BAJO LA INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTRÓPICAS Y/O MEDICAMENTOS.",CAMIONETA,1,0,SI,2024,5,25,5,SABADO,16.4,16,TARDE,1,1,9.09,BAJO
2024-05-25,22:06:00,CUENCA,CUENCA,URBANA,-2.909418,-79.03234,ISABEL LA CATOLICA Y FRAY GASPAR DE CARVAJAL,CHOQUE LATERAL,"CONDUCE BAJO LA INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTRÓPICAS Y/O MEDICAMENTOS.",MOTOCICLETA,1,0,SI,2024,5,25,5,SABADO,22.1,22,NOCHE,1,3,27.27,BAJO
2024-05-27,02:40:00,CUENCA,CUENCA,URBANA,-2.925531,-79.041047,PANAMERICANA SUR Y SALTO DE LA SOGA,PÉRDIDA DE CARRIL,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",AUTOMÓVIL,0,0,NO,2024,5,27,0,LUNES,2.6666666666666665,2,MADRUGADA,0,2,18.18,BAJO
2024-05-27,21:16:00,CUENCA,CUENCA,URBANA,-2.912943,-79.041277,JULIO VINUEZA Y MANUEL COELLO,ESTRELLAMIENTOS,"CONDUCE BAJO LA INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTRÓPICAS Y/O MEDICAMENTOS.",VEHÍCULO DEPORTIVO UTILITARIO,0,0,NO,2024,5,27,0,LUNES,21.266666666666666,21,NOCHE,0,3,27.27,BAJO
2024-05-28,07:33:00,CUENCA,CUENCA,URBANA,-2.896024,-78.962409,RED ESTATAL E35 KM699 Y SN,CHOQUE POSTERIOR,NO MANTENER LA DISTANCIA PRUDENCIAL CON RESPECTO AL VEHÍCULO QUE LE ANTECEDE.,AUTOMÓVIL,3,0,NO,2024,5,28,1,MARTES,7.55,7,MANANA,3,1,9.09,BAJO
2024-05-25,09:09:00,CUENCA,CUENCA,URBANA,-2.896635,-78.963166,RED ESTATAL E35KM702 Y SN,CHOQUE POSTERIOR,NO MANTENER LA DISTANCIA PRUDENCIAL CON RESPECTO AL VEHÍCULO QUE LE ANTECEDE.,AUTOMÓVIL,1,0,SI,2024,5,25,5,SABADO,9.15,9,MANANA,1,1,9.09,BAJO
2024-05-28,16:09:00,CUENCA,CUENCA,URBANA,-2.887836,-79.007383,HÉROES DE VERDELOMA Y NICANOR MERCHÁN,ATROPELLOS,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",MOTOCICLETA,2,0,NO,2024,5,28,1,MARTES,16.15,16,TARDE,2,7,63.64,MEDIO
2024-05-28,18:06:00,CUENCA,RICAURTE (CUENCA),RURAL,-2.862664,-78.938963,JULIA BERNAL Y SN,CHOQUE FRONTAL,NO GUARDAR LA DISTANCIA LATERAL MÍNIMA DE SEGURIDAD ENTRE VEHÍCULOS.,AUTOMÓVIL,1,0,NO,2024,5,28,1,MARTES,18.1,18,NOCHE,1,1,9.09,BAJO
2024-05-29,10:23:00,CUENCA,CUENCA,URBANA,-2.916122,-78.988602,RED ESTATAL E35 KM 702 1/2 Y SN,ESTRELLAMIENTOS,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",AUTOMÓVIL,2,0,NO,2024,5,29,2,MIERCOLES,10.383333333333333,10,MANANA,2,5,45.45,MEDIO
2024-05-29,12:13:00,CUENCA,CUENCA,URBANA,-2.910521,-78.985648,24 DE MAYO Y AMBATO,CHOQUE LATERAL,NO CEDER EL DERECHO DE VÍA O PREFERENCIA DE PASO AL PEATÓN.,AUTOMÓVIL,1,0,NO,2024,5,29,2,MIERCOLES,12.216666666666667,12,TARDE,1,8,72.73,ALTO
2024-05-29,17:05:00,CUENCA,TURI,URBANA,-2.92174,-79.000268,RED ESTATAL E35 KM 704 Y HERNAN MALO,PÉRDIDA DE PISTA,"PRESENCIA DE AGENTES EXTERNOS EN LA VÍA (AGUA, ACEITE, PIEDRA, LASTRE, ESCOMBROS, MADEROS, ETC.).",AUTOMÓVIL,1,0,NO,2024,5,29,2,MIERCOLES,17.083333333333332,17,TARDE,1,1,9.09,BAJO
2024-05-30,13:58:00,CUENCA,PACCHA (CUENCA),URBANA,-2.890096,-78.955004,RED ESTATAL E35 KM690 Y SN,PÉRDIDA DE PISTA,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",CAMIÓN,0,0,NO,2024,5,30,3,JUEVES,13.966666666666667,13,TARDE,0,1,9.09,BAJO
2024-05-30,04:34:00,CUENCA,CUENCA,RURAL,-2.872172,-78.974903,25 DE MARZO Y DEL MIGRANTE,ESTRELLAMIENTOS,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",NO IDENTIFICADO,0,0,NO,2024,5,30,3,JUEVES,4.566666666666666,4,MADRUGADA,0,1,9.09,BAJO
2024-05-30,09:14:00,CUENCA,CUENCA,URBANA,-2.886371,-79.008908,AV AMERICAS Y DEL CHOFER,COLISIÓN,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",AUTOMÓVIL,1,0,NO,2024,5,30,3,JUEVES,9.233333333333333,9,MANANA,1,4,36.36,BAJO
2024-05-30,17:18:00,CUENCA,CUENCA,URBANA,-2.852855,-78.908345,RED ESTATAL E 35 KM 690 Y SN,CHOQUE POSTERIOR,NO MANTENER LA DISTANCIA PRUDENCIAL CON RESPECTO AL VEHÍCULO QUE LE ANTECEDE.,AUTOMÓVIL,1,0,NO,2024,5,30,3,JUEVES,17.3,17,TARDE,1,1,9.09,BAJO
2024-05-30,22:50:00,CUENCA,CUENCA,URBANA,-2.90268,-79.015568,LORENZO PIEDRA Y PADRE JULIO MATOVELLE,CHOQUE LATERAL,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",VEHÍCULO DEPORTIVO UTILITARIO,0,0,NO,2024,5,30,3,JUEVES,22.833333333333332,22,NOCHE,0,5,45.45,MEDIO
2024-05-31,17:40:00,CUENCA,CUENCA,URBANA,-2.905957,-79.000733,12 DE ABRIL Y JOSÉ PERALTA,CHOQUE LATERAL,NO CEDER EL DERECHO DE VÍA O PREFERENCIA DE PASO A VEHÍCULOS.,MOTOCICLETA,2,0,NO,2024,5,31,4,VIERNES,17.666666666666668,17,TARDE,2,7,63.64,MEDIO
2024-05-31,17:59:00,CUENCA,CUENCA,URBANA,-2.888781,-79.001371,HEROES DE VERDELOMA Y PRESIDENTE BORRERO,ATROPELLOS,"CONDUCE BAJO LA INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTRÓPICAS Y/O MEDICAMENTOS.",MOTOCICLETA,2,0,NO,2024,5,31,4,VIERNES,17.983333333333334,17,TARDE,2,7,63.64,MEDIO
2024-05-31,21:19:00,CUENCA,SAN JOAQUIN,RURAL,-2.92099,-79.08798,VÍA A BARABÓN - SOLDADOS Y SN,CHOQUE FRONTAL,"CONDUCE BAJO LA INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTRÓPICAS Y/O MEDICAMENTOS.",MOTOCICLETA,1,0,NO,2024,5,31,4,VIERNES,21.316666666666666,21,NOCHE,1,1,9.09,BAJO
2024-05-31,22:58:00,CUENCA,CUENCA,URBANA,-2.906589,-79.007505,SOLANO Y REMIGIO CRESPO,CHOQUE POSTERIOR,"CONDUCE BAJO LA INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTRÓPICAS Y/O MEDICAMENTOS.",AUTOMÓVIL,0,0,NO,2024,5,31,4,VIERNES,22.966666666666665,22,NOCHE,0,5,45.45,MEDIO
2024-05-03,05:35:59.971000,CUENCA,MOLLETURO,RURAL,-2.804611,-79.313722,RED VIAL E 582 KM 43+482,VOLCAMIENTOS,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",CAMIÓN,0,0,SI,2024,5,3,4,VIERNES,5.599722222222222,5,MADRUGADA,0,1,9.09,BAJO
2024-05-02,10:49:59.923000,CUENCA,CUMBE,RURAL,-3.080083,-79.016556,RED VIAL E 35 KM 5+180,CHOQUE LATERAL,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CAMIONETA,2,0,SI,2024,5,2,3,JUEVES,10.833055555555555,10,MANANA,2,1,9.09,BAJO
2024-05-09,08:44:59.971000,CUENCA,SAYAUSI,RURAL,-2.856472,-79.097501,RED E-582 KM 10 APROX. SENTIDO  MOLLETURO- CUENCA,CHOQUE LATERAL,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CAMIÓN,0,0,NO,2024,5,9,3,JUEVES,8.749722222222221,8,MANANA,0,1,9.09,BAJO
2024-05-09,17:44:59.971000,CUENCA,TARQUI (CUENCA),RURAL,-2.995917,-79.046472,E- 35 KM 8+500 SENTIDO T DE TANQUI - ZONA FRANCA,CHOQUE POSTERIOR,NO MANTENER LA DISTANCIA PRUDENCIAL CON RESPECTO AL VEHÍCULO QUE LE ANTECEDE.,CAMIONETA,0,0,NO,2024,5,9,3,JUEVES,17.749722222222225,17,TARDE,0,1,9.09,BAJO
2024-05-10,19:54:59.990000,CUENCA,TARQUI (CUENCA),RURAL,-2.979222,-79.047139,RED VIAL E 35 KM 6+500.,CHOQUE LATERAL,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",AUTOMÓVIL,0,0,NO,2024,5,10,4,VIERNES,19.91638888888889,19,NOCHE,0,1,9.09,BAJO
2024-05-12,18:24:59.990000,CUENCA,TARQUI (CUENCA),RURAL,-2.962361,-79.050056,RED VIAL E 35 KM 4.5,PÉRDIDA DE CARRIL,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",AUTOMÓVIL,1,0,NO,2024,5,12,6,DOMINGO,18.41638888888889,18,NOCHE,1,2,18.18,BAJO
2024-05-12,18:09:59.962000,CUENCA,TARQUI (CUENCA),RURAL,-2.962056,-79.050139,RED VIAL E-35 KM 4,CHOQUE POSTERIOR,NO MANTENER LA DISTANCIA PRUDENCIAL CON RESPECTO AL VEHÍCULO QUE LE ANTECEDE.,AUTOMÓVIL,0,0,NO,2024,5,12,6,DOMINGO,18.16638888888889,18,NOCHE,0,2,18.18,BAJO
2024-05-13,04:59:59.971000,CUENCA,TARQUI (CUENCA),RURAL,-2.972472,-79.046639,RED VIAL RED VIAL E 35 KM 5,PÉRDIDA DE CARRIL,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",AUTOMÓVIL,0,0,NO,2024,5,13,0,LUNES,4.999722222222222,4,MADRUGADA,0,1,9.09,BAJO
2024-05-18,12:09:59.962000,CUENCA,TARQUI (CUENCA),RURAL,-3.009501,-79.039806,RED VIAL E-35 KM 10 APROXIMADAMENTE.,CHOQUE FRONTAL,CONDUCIR EN SENTIDO CONTRARIO A LA VÍA NORMAL DE CIRCULACIÓN.,CAMIONETA,0,0,NO,2024,5,18,5,SABADO,12.16638888888889,12,TARDE,0,1,9.09,BAJO
2024-05-25,22:59:59.971000,CUENCA,SAYAUSI,RURAL,-2.802639,-79.158639,RED VIAL E 59 KM 60 APROXIMADAMENTE,ATROPELLOS,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",MOTOCICLETA,3,0,SI,2024,5,25,5,SABADO,22.999722222222225,22,NOCHE,3,1,9.09,BAJO
2024-05-19,14:44:59.971000,CUENCA,MOLLETURO,RURAL,-2.799778,-79.287222,RED VIAL E-582 KM 27+388,PÉRDIDA DE CARRIL,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",CAMIÓN,0,0,NO,2024,5,19,6,DOMINGO,14.749722222222221,14,TARDE,0,1,9.09,BAJO
2024-05-21,06:49:59.981000,CUENCA,TARQUI (CUENCA),RURAL,-2.976501,-79.047667,RED VIAL E-35 KM 6 APROX.,ESTRELLAMIENTOS,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",AUTOMÓVIL,0,0,NO,2024,5,21,1,MARTES,6.833055555555555,6,MANANA,0,1,9.09,BAJO
2024-05-27,02:56:59.942000,CUENCA,SAYAUSI,RURAL,-2.810111,-79.153251,RED VIAL E 582 KM 14 APROX.,PÉRDIDA DE CARRIL,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",AUTOMÓVIL,0,0,NO,2024,5,27,0,LUNES,2.9497222222222224,2,MADRUGADA,0,1,9.09,BAJO
2024-05-28,07:28:59.952000,CUENCA,BAÑOS (CUENCA),RURAL,-2.948889,-79.047139,RED VIAL E 35 KM 3 APROX.,ESTRELLAMIENTOS,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",VEHÍCULO DEPORTIVO UTILITARIO,0,0,NO,2024,5,28,1,MARTES,7.483055555555556,7,MANANA,0,1,9.09,BAJO
2024-06-01,07:59:59.971000,CUENCA,TARQUI (CUENCA),RURAL,-2.964444,-79.058611,SE  ENCUENTRA UBICADO EN LA RED VIAL E-35   SENTIDO    TARQUI - CUENCA AL  LLEGAR AL KM 4  APROXIMADAMENTE,PÉRDIDA DE CARRIL,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",VEHÍCULO DEPORTIVO UTILITARIO,1,0,NO,2024,6,1,5,SABADO,7.999722222222222,7,MANANA,1,1,9.09,BAJO
2024-06-01,13:59:59.971000,CUENCA,VICTORIA DEL PORTETE,RURAL,-3.058888,-79.056388,SE  ENCUENTRA UBICADO EN LA RED VIAL E-35   SENTIDO    CUENCA - LOJA   AL  LLEGAR AL KM 2+800 APROXIMADAMENTE,CHOQUE LATERAL,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CAMIÓN,0,0,NO,2024,6,1,5,SABADO,13.999722222222221,13,TARDE,0,2,18.18,BAJO
2024-06-02,12:00:00.086000,CUENCA,VICTORIA DEL PORTETE,RURAL,-3.065001,-79.062501,SE  ENCUENTRA UBICADO EN LA RED VIAL E-35   SENTIDO    CUENCA -  GIRON   AL  LLEGAR AL KM 16+500  APROXIMADAMENTE INGRESO AL BARRIO BELLAVISTA SECTOR VICTORIA DE PORTETE,ROZAMIENTOS,NO GUARDAR LA DISTANCIA LATERAL MÍNIMA DE SEGURIDAD ENTRE VEHÍCULOS.,CAMIÓN,2,0,NO,2024,6,2,6,DOMINGO,12.0,12,TARDE,2,1,9.09,BAJO
2024-06-06,23:44:59.971000,CUENCA,TARQUI (CUENCA),RURAL,-3.003611,-79.041111,RED VIAL E 35 KM 9+500,ESTRELLAMIENTOS,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",AUTOMÓVIL,0,0,NO,2024,6,6,3,JUEVES,23.749722222222225,23,NOCHE,0,2,18.18,BAJO
2024-06-11,15:59:59.942000,CUENCA,SAYAUSI,RURAL,-2.786333,-79.219251,RED VIAL E 582 KM 28,PÉRDIDA DE CARRIL,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",CAMIÓN,0,0,NO,2024,6,11,1,MARTES,15.999722222222221,15,TARDE,0,1,9.09,BAJO
2024-06-14,20:54:59.933000,CUENCA,TARQUI (CUENCA),RURAL,-3.040555,-79.046388,SE ENCUENTRA UBICADA  EN LA RED VIAL E-582   SENTIDO    SAYAUSI  -  DOS CHORRERAS     KM 12  APROXIMADAMENTE SECTOR GULAC,ROZAMIENTOS,NO GUARDAR LA DISTANCIA LATERAL MÍNIMA DE SEGURIDAD ENTRE VEHÍCULOS.,NO IDENTIFICADO,1,0,NO,2024,6,14,4,VIERNES,20.91638888888889,20,NOCHE,1,2,18.18,BAJO
2024-06-14,21:59:59.942000,CUENCA,VICTORIA DEL PORTETE,RURAL,-3.108333,-79.104722,SE  ENCUENTRA UBICADO EN LA RED VIAL E-59   SENTIDO    CUENCA -  GIRON   AL  LLEGAR AL KM 16   APROXIMADAMENTE,CHOQUE POSTERIOR,NO MANTENER LA DISTANCIA PRUDENCIAL CON RESPECTO AL VEHÍCULO QUE LE ANTECEDE.,CAMIÓN,0,0,NO,2024,6,14,4,VIERNES,21.999722222222225,21,NOCHE,0,1,9.09,BAJO
2024-06-15,13:59:59.971000,CUENCA,VICTORIA DEL PORTETE,RURAL,-3.031944,-79.075555,SE ENCUENTRA UBICADO EN LA RED ESTATAL E-35 SENTIDO CUENCA  -  CUMBE    AL LLEGAR A LA ALTURA DEL KM 11 A LA ALTURA DEL INGRESO A TARQUI,CHOQUE LATERAL,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",AUTOMÓVIL,0,0,NO,2024,6,15,5,SABADO,13.999722222222221,13,TARDE,0,2,18.18,BAJO
2024-06-17,09:29:59.971000,CUENCA,MOLLETURO,RURAL,-2.776944,-79.398333,SE  ENCUENTRA UBICADO EN LA RED VIAL E-582   SENTIDO    MOLLETURO ¿ CUENCA     AL  LLEGAR AL KM 62   APROXIMADAMENTE ENTRADA A MOLLETURO,PÉRDIDA DE CARRIL,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",CAMIÓN,2,0,NO,2024,6,17,0,LUNES,9.499722222222221,9,MANANA,2,1,9.09,BAJO
2024-06-21,19:59:59.971000,CUENCA,TARQUI (CUENCA),RURAL,-2.961944,-79.050166,RED VIAL E 35 KM 4 APROX.,ESTRELLAMIENTOS,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",AUTOMÓVIL,0,0,NO,2024,6,21,4,VIERNES,19.999722222222225,19,NOCHE,0,2,18.18,BAJO
2024-06-22,12:19:59.923000,CUENCA,TARQUI (CUENCA),RURAL,-3.022666,-79.039027,RED VIAL E 35 KM 12,CHOQUE LATERAL,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",BICICLETA,1,0,NO,2024,6,22,5,SABADO,12.333055555555555,12,TARDE,1,4,36.36,BAJO
2024-06-23,23:49:59.952000,CUENCA,TARQUI (CUENCA),RURAL,-2.997555,-79.046555,RED VIAL E 35 KM 8+700 APROX.,CHOQUE LATERAL,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",AUTOMÓVIL,2,0,NO,2024,6,23,6,DOMINGO,23.833055555555557,23,NOCHE,2,1,9.09,BAJO
2024-06-28,06:19:59.923000,CUENCA,BAÑOS (CUENCA),RURAL,-2.951111,-79.054166,SE  ENCUENTRA UBICADO EN LA RED VIAL E-35   SENTIDO  T DE TARQUI  - CUENCA    AL  LLEGAR AL KM 2.5 APROXIMADAMENTE REFERENCIA IMPORTADORA CUMPLEAÑOS.,CHOQUE LATERAL,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",NO IDENTIFICADO,0,0,NO,2024,6,28,4,VIERNES,6.333055555555555,6,MANANA,0,1,9.09,BAJO
2024-06-01,13:14:00,CUENCA,PACCHA (CUENCA),URBANA,-2.892114,-78.957516,RED ESTATAL E35 KM698 Y VIA AL ZOOLOGICO AMARU,ROZAMIENTOS,NO GUARDAR LA DISTANCIA LATERAL MÍNIMA DE SEGURIDAD ENTRE VEHÍCULOS.,NO IDENTIFICADO,1,0,NO,2024,6,1,5,SABADO,13.233333333333333,13,TARDE,1,1,9.09,BAJO
2024-06-07,18:29:00,CUENCA,SININCAY,URBANA,-2.847333,-79.030801,CAMINO A RACAR Y CALLE SN,ATROPELLOS,NO TRANSITAR POR LAS ACERAS O ZONAS DE SEGURIDAD DESTINADAS PARA EL EFECTO.,CAMIÓN,0,1,NO,2024,6,7,4,VIERNES,18.483333333333334,18,NOCHE,1,1,9.09,BAJO
2024-06-02,19:23:00,CUENCA,TURI,URBANA,-2.923247,-79.029402,RED ESTATAL E35 KM707 Y VIA A SAN AGUSTIN,ATROPELLOS,"PEATÓN TRANSITA BAJO INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTRÓPICAS Y/O MEDICAMENTOS.",NO IDENTIFICADO,1,0,NO,2024,6,2,6,DOMINGO,19.383333333333333,19,NOCHE,1,1,9.09,BAJO
